Observation_Id,Main_Incoming_Water,Packed_Volume,Beer_Brewed_HG,Racked_Volume,Filter_Total_volume,Line_1_Packed_Volume,Line_2_Packed_Volume,Line_3_Packed_Volume,Line_4_Packed_Volume,Line_5_Packed_Volume,Line_6_Packed_Volume
OBS100322,3.11144,27327.66667,14881.66667,13935,27594,3486.18667,1345.84667,5348,4147.67667,7417.08,5008.87667
OBS100323,3.07308,21894.60594,12508.29522,11737.61183,22557.05753,4778.664754,1369.259514,6043.828219,3383.693698,7110.899583,6806.142182
OBS100324,3.61396,18481.74411,11517.92374,12162.92616,22920.20142,3029.340435,2751.73274,2627.243461,4159.607504,4040.29562,160.7705708
OBS100325,3.64016,19795.35116,20279.43466,12100.46467,23992.29971,1812.165154,90.48818335,5197.6647,5040.358949,7620.748829,4749.021213
OBS100326,2.40239,30372.38783,7946.59991,16601.97893,25201.83315,4936.048833,1049.237246,8671.490246,5298.81745,7001.099582,2937.282424
OBS100327,2.97489,28867.43637,10853.68049,14282.58335,28095.15891,2257.882599,2129.366203,9713.724776,5418.657575,8509.484086,1606.865985
OBS100328,7.8914,,3633.155313,6784.723312,9631.722505,84.91049815,35.40778296,676.390977,2778.537586,11.42289854,4330.636424
OBS100329,3.1403,24724.30968,15432.34144,8964.441882,22519.0207,3428.146562,1941.71698,6445.950552,2803.315906,5375.588266,3119.254225
OBS100330,4.3737,20501.33333,13256.66667,10279.33333,27642.66667,3797,155,5925.33333,3556,5888.33333,1179.66667
OBS100331,3.35177,27653.88751,20578.66757,15208.01431,27920.0507,4832.408408,1521.72024,8524.373575,3289.795652,8492.170172,5576.123905
OBS100332,2.35472,28490.4144,7623.910909,8941.339517,23753.18729,4634.308619,302.6953883,6686.54981,5920.417032,9033.166869,2092.617233
OBS100333,7.40887,8852.5,12803.5,13722,17479.5,3234,1536.5,0,3640.5,0,4558
OBS100334,3.00122,26703.21487,8016.144541,15240.75189,25569.87707,3866.701543,2707.275751,6039.522875,5667.940786,8029.667942,2905.943301
OBS100335,3.01204,,15277.4348,14974.20554,26429.41365,728.1657961,2123.063676,5496.763965,5778.687855,5469.738627,1424.075863
OBS100336,20.38236,3380.453882,12456.42766,11853.54676,22876.72134,900.3906454,2091.727899,8127.096684,3311.113743,6564.071915,1276.641734
OBS100337,2.5697,27635.91724,6451.433335,12777.09889,28179.97653,1162.80786,2889.792335,4464.677213,6127.765931,7181.091055,3944.024485
OBS100338,8.18513,16903,14131.33333,10049,,2841.66667,0,4192.33333,2440.66667,5151.66667,1920.66667
OBS100339,4.03666,20842.12684,14699.68956,,23861.05281,5670.909905,2130.27399,2670.758711,3509.402393,5858.437517,153.9969076
OBS100340,2.26051,32888.76453,6980.609936,13023.84523,36788.40099,2441.378517,2668.456832,6148.837868,5681.950478,8971.838993,6332.874248
OBS100341,21.57611,2355.114211,5989.059242,8637.955899,17012.24,1281.295354,604.3059821,67.88889415,310.1252708,8.030556399,4128.979836
OBS100342,2.87765,23477.97627,9239.432528,11702.28907,31791.33425,3092.697005,68.30953715,8748.27852,4398.683848,7293.310683,6198.852433
OBS100343,2.62794,31253.6545,12793.87975,13876.79912,33646.53104,3736.446407,2657.462335,9026.172454,5295.213036,5001.789421,4808.515147
OBS100344,2.5697,27217.18883,6743.819732,13339.85679,27403.53176,1852.996693,2979.671616,5158.055347,5797.669349,7279.120438,3532.513169
OBS100345,10.2296,16736,6667.16667,10117,11556.66667,0,1778.33333,4844.66667,2469.66667,4109,3166.33333
OBS100346,2.9834,20880.5,6522.5,10949.5,14985,2605.5,563,5886.5,3299.5,5276.5,2806
OBS100347,9.68691,18595.66667,9924.16667,9922.33333,14533.66667,2795.66667,1027.66667,4932.66667,4081.66667,5185.66667,417
OBS100348,2.61483,28695.85195,9802.715269,8875.207859,30837.53782,1893.211871,2243.286871,6983.222965,5578.337616,6901.913848,4753.84608
OBS100349,3.37596,25539.55232,16295.38573,8052.61799,27610.4149,1478.027912,1623.305042,6047.419861,6478.710499,7651.396561,2000.39487
OBS100350,2.58403,31922.38834,15794.85318,12805.67689,21955.84683,2614.126673,4177.988932,10063.85594,3871.22866,4171.870871,4313.358951
OBS100351,2.88642,25560.76489,16581.92517,12763.60108,14753.02052,3628.705557,1265.242192,8952.68053,2597.372166,6744.192939,2526.330992
OBS100352,2.47629,24981.58502,21604.0769,15174.31781,22809.92251,3890.959432,30.77245995,8881.395055,4553.308366,7004.857989,1595.742831
OBS100353,3.2176,26733.26956,15644.18983,14276.66461,27148.67417,3084.121597,561.8091405,9254.682361,5320.046023,7419.12612,1821.500704
OBS100354,3.37688,23426.05048,20125.17186,14900.02425,20923.00278,4553.779083,3191.393098,4851.333058,6038.158056,7333.061123,5261.057179
OBS100355,3.71711,24047.5,18328,16463,26746,4429,1704,4584.5,4064,8384.5,4440.5
OBS100356,2.26051,33277.33973,8271.505361,13125.51124,35258.54556,3035.579443,2628.476408,7357.334714,5663.668598,7748.970673,6098.018764
OBS100357,2.95893,27394.10311,15138.58647,15948.87676,26541.96898,4053.807177,3799.037157,8572.787504,4874.917801,2231.790127,3239.769454
OBS100358,3.76345,18573.55776,24280.31894,3545.867011,16817.44192,6801.047135,434.3275132,4598.556604,1717.824113,3567.151539,1969.085241
OBS100359,3.03105,24018.42366,11711.59327,14342.12604,31012.28648,3450.691482,3292.87656,5665.811829,3318.189536,2601.0869,3828.191376
OBS100360,2.62886,27583.75804,10997.11948,,28206.1109,5172.4984,266.4901826,8938.629176,2920.203607,5859.938537,3975.157561
OBS100361,3.70452,19204.58504,13034.82623,2853.972276,15547.33015,3798.457502,1494.066484,5555.441972,2718.209838,4582.341729,793.2860019
OBS100362,3.1759,23091.66667,12366.16667,5668.33333,23597.66667,2976.33333,2102,7389.66667,4112.33333,3537.33333,2609
OBS100363,2.26799,29599.53634,12179.69952,13272.92864,25504.64495,4601.670424,2649.685683,9134.227223,4583.498573,3358.39104,5063.936682
OBS100364,2.63274,31680.63638,12363.01408,2641.36117,24855.68519,3390.817072,4136.946298,10830.19953,6308.855773,2738.221053,3415.915494
OBS100365,3.83018,24069.69153,19519.34778,13995.91941,25483.25431,3098.590922,1855.830338,7905.193911,2724.966393,6188.365115,1855.625446
OBS100366,2.36683,30823.40766,,,33579.6193,3571.353819,3896.653414,7450.409682,4652.746828,7067.714003,1999.706013
OBS100367,3.59835,24596.03684,16750.63908,2959.965597,21076.23112,3401.167795,3270.854748,3181.111758,6463.595206,1737.072315,5797.903196
OBS100368,3.13728,20484.75936,8167.061604,13256.44443,24891.53753,2386.737862,1506.114592,4854.899353,5575.708453,5710.167997,149.6313266
OBS100369,9.37621,10906,17091.5,9036.5,14532,2617,931.5,4677,1617,281.5,2036
OBS100370,2.88517,21690.36562,6308.311474,12991.36347,12931.5665,4169.860358,780.5015908,6641.970496,1356.073231,5406.466369,2989.863234
OBS100371,3.48699,20396.34925,19517.97575,11644.09748,24223.9507,1923.487726,64.20491301,4633.995229,5067.064752,4658.768892,3433.329017
OBS100372,2.95893,26356.75186,20163.47571,15999.54352,25773.03387,4831.26016,1826.645582,6517.115747,4469.016696,5311.247042,3264.456564
OBS100373,2.59614,26802.66667,9027.33333,12293.66667,24999,4561.33333,1453.33333,8213.66667,5656.33333,6745.33333,0
OBS100374,5.19391,20384.66667,17634.16667,10455.66667,22923,2535.33333,516.66667,4501.33333,4361,4674.66667,3364.33333
OBS100375,2.91699,28867.75338,15564.73487,15119.31468,29665.22067,3455.635295,2145.927175,9067.895273,5031.034707,8781.730263,5099.582626
OBS100376,6.15834,9874.5,9691.75,8833,13299.5,2075,1227.5,0,0,2959,3348
OBS100377,2.90187,23172.66667,11898.83333,9343.33333,28750.66667,3939.33333,0,5474.66667,3946.66667,6669.33333,2547.66667
OBS100378,3.05711,24615.5,15137.25,13242,29500,2680.5,1886.5,5331.5,4542.5,6403,2907
OBS100379,2.63274,31373.21158,12422.36434,4874.97571,23065.88989,3836.148649,2528.430306,9808.995652,5568.19606,4475.86788,4366.384948
OBS100380,2.78856,28837.47511,11848.96844,15292.47501,31822.6449,3256.264657,2638.901171,11998.56957,6478.210904,7190.3616,2336.147919
OBS100381,4.27279,21369.33333,16240.83333,14966.66667,27782.33333,3704.66667,2238.33333,4578.33333,2876,7396.33333,3838.33333
OBS100382,3.04892,25604,10863.75,12953,24701,4072.5,2424.5,7402.5,4953.5,6476.5,2381.5
OBS100383,2.78856,28751.49096,11399.79407,15279.44589,31340.08201,3040.779588,2770.264519,12962.84835,6659.635947,7114.128643,2193.648645
OBS100384,3.2073,21006.51451,9154.49046,16545.1446,18590.16357,4410.657344,26.42726687,3192.413178,4642.93875,5236.713394,3080.91677
OBS100385,2.54754,25027.83749,6803.922461,6234.836781,29170.38792,26.21034351,749.9204392,9691.027376,2447.807975,6306.683586,5050.646917
OBS100386,3.76345,20099.11212,22250.97944,,,5203.634438,1307.04858,5667.593313,2294.377118,5395.461575,275.1511028
OBS100387,2.56649,27784.82424,12187.47829,11403.63558,22738.08624,3828.571706,1972.956657,9577.480953,5602.84636,8185.782885,2038.823409
OBS100388,3.02156,29480.80597,14996.73481,17475.33971,31385.44192,7041.583928,3607.755111,7050.020725,6304.118467,5988.135082,4068.390206
OBS100389,3.41855,22886.23,21144,16446.5,24390,3411,1495,5314,3702.5,6243.5,2451.5
OBS100390,3.82882,17703.68117,18036.61856,13466.63413,15777.33359,63.77413354,1928.993026,39.22399019,5513.94611,8099.510582,2109.303652
OBS100391,2.75812,21542.2597,9533.091236,8033.380113,22912.83356,2523.354908,2309.211312,6732.407433,5811.297043,7166.191118,4159.926339
OBS100392,2.97489,28672.90892,12010.86647,14542.08611,28607.89812,2506.747974,1956.93228,9680.494831,5276.861763,8661.546855,2547.305195
OBS100393,5.13721,16402,13115.83333,8777.66667,22067,3493,1770.66667,0,3783,6285.66667,1069.66667
OBS100394,2.93644,26786.3517,16087.16615,13495.65516,28126.34206,2672.895706,2365.423448,8874.084015,5529.428782,7246.451886,1354.953268
OBS100395,2.93644,26510.73964,16570.02427,13671.55153,27745.31072,23290.87801,2483.43081,8460.617144,5583.22899,7383.071845,803.3359475
OBS100396,2.78668,26952.01647,10214.67811,9835.459386,30853.08061,2923.622111,2750.564771,4613.55328,3111.322951,6404.875686,6681.96948
OBS100397,7.09255,17156,11791.66667,16461.33333,16279.33333,4571.33333,0,2460.66667,3373.66667,4153.33333,2518.33333
OBS100398,4.41038,,16264.16667,10833.66667,25059,1239.66667,0,6063.66667,1180.33333,7932.66667,1112.33333
OBS100399,2.7516,29205.51694,16166.35687,10020.04736,19797.88034,3362.917574,2043.204084,8034.89976,3838.700334,6791.78934,4562.915054
OBS100400,3.03197,21997.22264,9239.771875,12178.44407,17464.88393,4242.327659,18.88515772,4672.41284,5205.910909,7793.510915,5228.046317
OBS100401,3.24274,22123.66667,6637.83333,11621,23073.33333,3782.66667,2444,5830.33333,4134,3984.33333,1804.33333
OBS100402,2.89344,28133.33333,11527.5,13344.66667,26230,2879,2972,7566.66667,4377,5477,4307
OBS100403,2.94503,23532,8631.5,14521.5,21514.5,3637.5,1391,6092,5064.5,6831.5,1232
OBS100404,2.77687,31484.77716,14010.42652,13331.85783,28633.02152,3536.159759,2471.780925,10541.78277,6092.675988,8217.845621,5606.297723
OBS100405,4.07579,17990.12603,14090.55283,14781.51192,27527.24287,211.8297248,2370.270989,7588.145826,4650.760129,2869.092439,5636.630459
OBS100406,3.24447,26282.88303,8635.055414,18351.73992,20180.53684,2582.699494,3569.731925,10291.07031,2880.781234,6839.765591,1005.018519
OBS100407,3.57234,22439.04121,17749.30741,18081.78131,26478.27984,4436.364785,2537.451817,6252.281683,2455.339118,6317.157127,6663.403563
OBS100408,2.27045,35811.19973,4605.704392,8737.196561,45024.75099,4560.681209,3974.885775,14444.00354,5095.509491,4930.996942,3232.698715
OBS100409,3.7614,19836.21,14462,13878.5,19554,3490,1676.5,2501,3175.5,7652.5,1131.5
OBS100410,0.87528,105548.0602,13106.96094,12973.23619,20939.17117,1894.136142,155.7239208,93668.60806,4584.014133,6300.525398,4013.386698
OBS100411,2.56109,30100.58261,19138.46178,15455.8417,32014.25865,5313.457835,2928.612113,9854.636443,3481.918534,8029.100866,405.8742547
OBS100412,6.09755,11124,13020.66667,14950.33333,15357.66667,3612,2150,0,1690.66667,1094.33333,2470.33333
OBS100413,2.88517,22427.02968,11097.47254,14774.73943,14600.14681,4083.64647,1647.078263,6618.83008,2871.862373,5086.903929,1413.291515
OBS100414,4.60852,12792.29505,14911.7714,11801.16615,19708.69061,2011.195977,3554.244626,2234.690795,2948.706654,3267.89751,5224.396558
OBS100415,2.9702,26479,14062.5,13374.66667,26826.33333,4197,1586,7911,5275,6986.33333,4695.66667
OBS100416,2.26051,32587.36955,9507.306813,13351.90583,35443.26459,3032.409819,2800.8792,7077.659456,5365.031597,7665.582341,5751.350342
OBS100417,3.35177,26212.30815,19972.58749,14605.25603,27373.46415,5055.45335,1384.317196,8283.656854,3232.717645,8664.661708,6404.683933
OBS100418,2.92503,23192.16223,12833.75205,9327.414163,20707.53689,4170.450521,10.50885598,7098.785988,2283.81909,5930.404835,3205.730341
OBS100419,2.45656,29831.9967,7831.012862,17939.90073,27668.91894,5098.588213,588.36839,8427.670831,5673.240102,6787.770266,3458.458917
OBS100420,4.03017,19114.20854,16579.92052,17040.93205,28828.13869,4040.048503,2581.958494,8111.701056,5247.074411,5597.453525,37.11607293
OBS100421,3.03621,26902.01097,15830.22619,11285.26069,17408.20928,2824.69895,1331.2391,8502.311591,6000.893503,3521.131279,4134.901377
OBS100422,4.69957,15932.04289,14065.14532,6099.708903,24347.33934,4135.03033,86.4713511,5906.002913,1756.639403,3608.57644,1901.625949
OBS100423,2.26799,30053.32355,12687.60751,13786.96206,25822.78904,4503.346223,2742.92081,9267.635397,4718.999989,3560.98088,5214.227202
OBS100424,2.56109,30688.94532,16308.28025,14751.08945,32921.17854,4633.758154,3000.982833,9359.669403,4226.712802,6467.868193,2057.108783
OBS100425,2.09083,32230.66054,10692.1687,7264.354781,17255.39463,4449.667123,4094.332836,8128.932677,5128.157159,1813.231046,5843.233465
OBS100426,3.28055,25593.67653,17708.32034,10286.891,26251.63068,1615.65066,3436.216824,3827.588639,4868.95855,4581.067606,7384.271192
OBS100427,3.31527,18671.92778,3222.979927,6385.73638,2383.470315,1640.928031,31.89450475,10600.31373,2109.17344,3919.303619,6453.956937
OBS100428,2.77763,25312.32291,13233.01227,17638.5094,26597.9513,533.243326,2715.483471,7072.813381,5110.074241,5605.98017,4547.308656
OBS100429,2.81914,24777.5532,10817.43472,14359.2257,26640.78474,5016.078367,2303.818594,9025.853536,723.72093,1278.077916,5036.606822
OBS100430,2.2705,32385.5,15147.25,14814.5,29950,4427.5,3099,8519.5,4969.5,7537.5,3424.5
OBS100431,3.07308,23030.05402,13312.87005,10541.34053,23941.34243,6485.134879,1937.311382,6468.111977,1673.309622,6671.721764,8985.391549
OBS100432,5.17561,13343.5461,9894.268867,16482.4098,22136.11738,4980.56915,1522.342889,1731.820414,3368.87868,780.6293498,4969.088634
OBS100433,13.90353,4929.85837,7713.251369,16649.11605,19673.49382,2069.884458,1826.410523,6612.007595,4998.782064,5529.798039,3423.137799
OBS100434,5.35369,14435.19528,18149.99888,14561.49008,21879.58517,2011.282383,451.1920572,1155.695927,5165.796371,4452.75393,7004.053135
OBS100435,2.75008,29621.12855,8827.14311,11415.41706,27192.3573,3071.591264,1537.054721,8993.502378,5919.505914,3434.562132,6534.406087
OBS100436,19.3144,4450.14343,15582.037,15442.65616,21063.74012,2311.578922,2860.809825,8638.88649,4581.257753,6149.601998,4355.557364
OBS100437,3.98187,17029,14372.25,15944,19621.5,4732,1453.5,343,1846,8058.5,2573.5
OBS100438,2.33762,31377.16183,13064.90175,15047.72175,29932.73532,4343.848286,2047.020233,9899.14443,5472.171134,4553.905555,4742.114836
OBS100439,3.27795,18118.91044,4054.289335,5150.149059,17062.22014,2910.035677,3311.324489,5405.760874,4269.953305,14.94776112,1878.881473
OBS100440,2.63505,25717,6386,11501,22927,3974,1026.5,7707,5459,6914,0
OBS100441,2.77687,31510.95732,14314.57078,12694.0365,28265.06906,3252.992568,2712.293959,10558.74722,6268.382575,9335.28419,6038.112652
OBS100442,2.94016,25086,20010.75,16567.5,26173,3510.5,0,9234.5,4976.5,6968,3602
OBS100443,2.50337,22902.55315,11291.24096,10204.09456,5857.412789,4876.15286,2810.082874,4941.67219,5419.692214,52.87020389,4266.497922
OBS100444,3.22285,25424.90693,14042.03685,12921.6665,27482.87299,1297.930239,2454.694501,5413.374566,6650.544906,2418.934132,6735.287134
OBS100445,3.13728,21213.02077,7111.348565,13929.47505,24428.98494,2010.083135,1265.292748,5237.02824,6209.442983,5544.948709,74.4346541
OBS100446,7.74915,9866.66667,11364.33333,14813.66667,13968.66667,1928.66667,244.33333,0,1760.33333,5933.33333,0
OBS100447,3.46893,17632.50382,9914.283121,11980.34998,18354.67139,3766.397533,1757.94326,5349.895684,5485.811773,4066.746374,3356.894381
OBS100448,2.26799,29860.91778,12667.40894,13377.26529,25744.3838,5037.091563,2526.351903,9110.663244,4384.705503,3040.128783,5664.836897
OBS100449,3.34683,19768.60786,17552.52182,12510.31665,32308.91943,96.90523957,2281.287399,6383.072024,3729.184365,4059.893393,3145.964571
OBS100450,37.85603,1721.47984,11951.16153,4219.89031,20529.70853,3979.057902,625.0596967,8904.813458,1599.343828,7482.766009,3078.344875
OBS100451,3.44899,19690.5,14417.25,5923.5,19037,4619,2015,2868.5,3664.5,4372.5,2151
OBS100452,2.37466,26353.33333,10143.66667,13178,35985,3360.33333,18600,7415,3098.66667,5637.66667,2848
OBS100453,3.26854,27299.0107,20237.96208,14071.85058,27731.30378,4485.949357,291.7853132,11497.52558,4757.364115,5127.059047,2923.716363
OBS100454,2.49964,24411.5,7336.25,,13946,0,1975,7267,3704.5,6163.5,4749.5
OBS100455,8.1136,10956.5,16887.75,17239,20564.5,0,2632,0,1084,6918,5075.5
OBS100456,13.40981,10936.5,13731,12539,25203.5,384,0,4041.5,1622.5,4375,514
OBS100457,2.83376,,14122.81613,11483.4207,20350.77546,4550.903164,999.8324211,7524.146389,6765.848251,7801.45251,3057.132032
OBS100458,2.82968,24286.39045,7255.163187,13380.52874,24589.32848,2883.770846,1226.456578,8783.904349,4295.217643,4632.765765,1754.052663
OBS100459,2.84287,29661.72831,,10440.00331,24781.56019,4744.12421,1427.46821,6183.073332,4107.647989,8694.002646,4038.014943
OBS100460,2.97093,22396.31035,6381.893301,7825.655431,17997.26457,1981.975516,1695.61147,5207.388708,6283.64759,8024.578427,569.9871971
OBS100461,3.59086,22167,11048.66667,14616,27330,2288.33333,2357,6435.33333,4201,5279.66667,1196.33333
OBS100462,3.7363,10535.06928,7858.500887,4127.773272,13382.73304,2411.423271,447.1725195,541.5660836,2071.396596,4645.181031,2070.141393
OBS100463,9.98078,9751.66667,9601.83333,8593.33333,16343,3133,1962.33333,0,2627.33333,0,1667.66667
OBS100464,3.07308,22913.19687,13237.59042,11908.68691,22861.82483,4693.286882,1659.413635,5685.667595,2889.64575,6879.543751,6319.209087
OBS100465,2.84268,21429.96399,3904.631521,12556.96422,8563.314005,3799.001246,2870.705553,4389.993679,4638.879754,3005.516807,2498.491642
OBS100466,3.17742,24056,13051.83333,15269,18850.66667,3076.33333,2399.33333,5307.66667,3981.66667,6079.33333,2766.33333
OBS100467,2.96356,24971,13168.75,5174,25809.5,2857.5,2273.5,8478.5,4984,4624.5,1466.5
OBS100468,3.22569,21509.82755,10135.32093,4358.613412,17698.39648,2970.449824,2700.808024,6392.623379,4229.487807,2550.286576,2471.91668
OBS100469,2.6818,26290.93273,10670.15269,11206.24605,35289.09562,2491.710209,2157.562133,4793.568381,5504.226561,4451.358858,6115.5529
OBS100470,3.36434,23550.05155,21877.2068,15969.67277,27161.32524,3981.672351,2794.397413,20.94571992,5644.14677,6824.869453,3474.159486
OBS100471,1.18925,26125.40289,13952.00293,16105.26972,26404.87871,1611.788256,3059.55444,8396.094644,5757.915645,7239.866796,40.03469727
OBS100472,14.92673,4819.850325,6127.827263,12707.68221,25657.47893,3793.255856,1979.422855,3175.383522,4747.708892,5082.757698,696.7086529
OBS100473,3.72806,25017.68128,20328.69222,22583.6549,33404.85098,5819.464457,4236.125461,7193.900842,5604.602792,2157.95047,9607.512583
OBS100474,0.87528,90430.43324,12996.53989,13662.62773,23606.17455,2057.24069,405.0906461,78031.20643,4657.702016,5084.624201,4249.811066
OBS100475,3.44184,22346.85667,13059.33333,7358.66667,22471,3218.66667,1577.66667,6866.33333,3743.33333,3971,2524.66667
OBS100476,3.46893,18764.99683,11151.51202,11398.50151,19855.46768,3654.321265,1771.699808,3287.025888,4559.157789,5141.545192,3798.80047
OBS100477,2.77646,26572.78424,20755.61426,8293.769623,28338.88454,5022.125577,371.9060955,9916.280548,3083.232199,7753.252617,4057.972421
OBS100478,3.61396,18532.45205,8782.580006,11895.54871,24817.82404,3857.282576,2324.703309,3451.521617,3994.777814,2764.296724,2754.448749
OBS100479,10.0851,7088,17731,6616.5,14810,4365.5,2205,0,9.5,0,0
OBS100480,13.90353,5025.60935,8006.732948,16251.05834,19587.28951,1941.537821,1875.679956,6565.142064,4916.026695,5324.284556,3512.080758
OBS100481,3.32611,21684.29547,9774.554483,13231.78045,14387.67002,3576.434594,297.2455098,6939.199561,2549.426853,4719.83222,3138.929067
OBS100482,2.65583,28197.49173,4692.807344,6031.31131,21799.77696,5725.381203,3107.42965,5347.517782,6160.063839,4885.147093,2394.193849
OBS100483,17.81665,6184.66667,11784,10522.66667,16378.33333,1110,86.33333,4208,1758.66667,0,5266.17333
OBS100484,4.06374,19614.07001,6577.79782,7532.116245,27299.85464,1285.461827,2277.166075,9023.126966,5749.629916,70.78080455,6600.844015
OBS100485,3.02323,16407.03826,157.1822642,13149.61746,9855.274981,4270.473796,2718.9516,85.89869389,4886.391256,1928.981723,2057.843477
OBS100486,2.77763,25442.34207,13244.47721,17520.91365,26655.73022,668.707532,2663.7977,7053.385142,5050.101603,5524.031647,4421.500668
OBS100487,31.43371,1667.056293,2088.459359,4999.150154,16397.1603,3304.683622,687.6645461,6742.651868,1778.461133,4015.227253,4444.59903
OBS100488,7.81482,12650,13621,9627,16945,3354.66667,1339.33333,5965,1181.66667,202.66667,2790.33333
OBS100489,4.48072,14675.33333,9297.5,12471.33333,9569.66667,4126.66667,2329.33333,0,4083,0,3886
OBS100490,3.24447,25499.3923,9188.956619,18190.63983,20848.5075,2513.260059,3331.247907,10478.75984,3270.220881,6020.802382,1582.251409
OBS100491,2.45429,30178,15440.5,14704.33333,32206.33333,3802,2913.66667,7729.66667,4580.33333,7434.66667,3262
OBS100492,3.22089,21370.29667,12197.83333,13080,,2742.2,2190.31667,5863.48,3943.98333,5562.59667,497.66
OBS100493,4.7365,12445.5,7562.5,11939.5,,2502.5,0,0,2025,6987,931
OBS100494,4.53389,17910,12840.83333,7877.66667,21337,2992,2161.66667,4955.33333,2388.33333,1726.33333,3478
